Species_name,Symbiotic_type,Binary_Symb_AnyAM,Binary_Sym_OnlyAM,C.selection,S.selection,R.selection,Cosine_CSR,Cosine_C,Cosine_S,Cosine_R,CSR0.7,CSR0.75,CSR0.8,CSR0.85,CSR0.9,CSR0.92,CSR0.95,C0.7,C0.75,C0.8,C0.85,C0.9,C0.92,C0.95,S0.7,S0.75,S0.8,S0.85,S0.9,S0.92,S0.95,R0.7,R0.75,R0.8,R0.85,R0.9,R0.92,R0.95
Luzula_multiflora,NMAM,AnyAM,Others,9.737675548,47.31775933,42.94456512,0.893210216,0.150650164,0.732046182,0.66438913,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Luzula_nivea,NMAM,AnyAM,Others,19.26013237,40.21265337,40.52721426,0.958204549,0.319652513,0.667392906,0.672613544,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Luzula_pilosa,NMAM,AnyAM,Others,27.5363502,18.80343811,53.66021169,0.913872375,0.435865559,0.297634617,0.84937321,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Luzula_spicata,NMAM,AnyAM,Others,1.18929597,96.49497067,2.315733357,0.598103997,0.01232047,0.999636283,0.023989759,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Luzula_sudetica,NMAM,AnyAM,Others,13.74180474,29.88143962,56.37675564,0.884566909,0.210540228,0.457817967,0.863756633,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Luzula_sylvatica,NMAM,AnyAM,Others,28.63938432,25.63926526,45.72135042,0.96655203,0.479456866,0.429231356,0.765429002,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Lythrum_hyssopifolia,NMAM,AnyAM,Others,0,38.85324976,61.14675024,0.796932922,0,0.536302406,0.844025905,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Lythrum_salicaria,NMAM,AnyAM,Others,15.88250743,65.97262483,18.14486774,0.821949606,0.226112664,0.939224867,0.258320948,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Mecardonia_acuminata,NMAM,AnyAM,Others,3.929419324,80.77477518,15.29580549,0.70148414,0.047742687,0.981418503,0.185844981,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Mendoncia_gracilis,NMAM,AnyAM,Others,51.56314652,24.31412707,24.12272641,0.932686402,0.832982128,0.392785054,0.389693053,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Pseudocherleria_aizoides,NMAM,AnyAM,Others,4.664363515,34.97751105,60.35812543,0.825773753,0.066713556,0.500277078,0.863291461,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Minuartia_circassica,NMAM,AnyAM,Others,0,78.30126389,21.69873611,0.710565542,0,0.963681546,0.267054074,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Sabulina_tenuifolia,NMAM,AnyAM,Others,0,65.75350859,34.24649141,0.778757672,0,0.88691479,0.461933064,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Minuartia_recurva_subsp._bulgarica,NMAM,AnyAM,Others,0.332774557,85.78871104,13.8785144,0.66434873,0.003829189,0.987158477,0.159698088,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Sabulina_verna_subsp._verna,NMAM,AnyAM,Others,0,52.902053,47.097947,0.815124754,0,0.746891016,0.664946472,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Mirabilis_decipiens,NMAM,AnyAM,Others,36.67815887,0,63.32184113,0.788972653,0.501221977,0,0.865318745,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Misopates_orontium,NMAM,AnyAM,Others,15.45406798,0,84.54593202,0.671753508,0.179809813,0,0.983701393,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Mitella_diphylla,NMAM,AnyAM,Others,46.90206171,0,53.09793829,0.814933859,0.662025813,0,0.749481036,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Montia_fontana,NMAM,AnyAM,Others,0,0,100,0.577350269,0,0,1,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myosotis_alpestris,NMAM,AnyAM,Others,20.5898924,24.69455143,54.71555617,0.909742628,0.324439146,0.389117098,0.86216421,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Myosotis_arvensis,NMAM,AnyAM,Others,14.80760373,0,85.19239627,0.667690821,0.17124615,0,0.985228276,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myosotis_discolor,NMAM,AnyAM,Others,5.638082128,4.076929231,90.28498864,0.637584936,0.062263004,0.045022732,0.997043766,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myosotis_laxa,NMAM,AnyAM,Others,13.4615538,0,86.5384462,0.659232187,0.153707204,0,0.988116438,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myosotis_rehsteineri,NMAM,AnyAM,Others,8.485320276,9.32217003,82.19250969,0.694318281,0.102043998,0.112107908,0.988442633,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myosotis_scorpioides,NMAM,AnyAM,Others,33.61048443,0,66.38951557,0.77587721,0.451677435,0,0.892181313,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Myosotis_stricta,NMAM,AnyAM,Others,2.578671116,11.89417229,85.52715659,0.668316531,0.029849619,0.137681965,0.990026604,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myosotis_sylvatica,NMAM,AnyAM,Others,20.36463595,0,79.63536405,0.702389763,0.24775102,0,0.968823736,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myricaria_germanica,NMAM,AnyAM,Others,0,32.34440392,67.65559608,0.769907117,0,0.431318527,0.902199716,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec
Myriophyllum_alterniflorum,NMAM,AnyAM,Others,0,19.25686874,80.74313126,0.695538108,0,0.231988912,0.97271843,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myriophyllum_aquaticum,NMAM,AnyAM,Others,11.16763755,0,88.83236245,0.644856525,0.124734054,0,0.992190212,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Myriophyllum_spicatum,NMAM,AnyAM,Others,6.325726326,0,93.67427367,0.61493762,0.067375514,0,0.997727688,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Najas_marina,NMAM,AnyAM,Others,7.121364582,0,92.87863542,0.619798757,0.076449482,0,0.997073456,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Najas_minor,NMAM,AnyAM,Others,0,0,100,0.577350269,0,0,1,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Nama_dichotomum,NMAM,AnyAM,Others,0.225049937,0,99.77495006,0.578651054,0.00225557,0,0.999997456,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Nymphaea_odorata,NMAM,AnyAM,Others,87.35887737,6.316522916,6.324599712,0.65746209,0.994805981,0.071929894,0.072021869,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Nymphoides_peltata,NMAM,AnyAM,Others,64.25107369,0,35.74892631,0.785224556,0.873845974,0,0.486202853,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Oenanthe_aquatica,NMAM,AnyAM,Others,62.50858006,0,37.49141994,0.792086042,0.857576006,0,0.514357263,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Oenanthe_fistulosa,NMAM,AnyAM,Others,23.30666761,0,76.69333239,0.720278595,0.290764458,0,0.956794665,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Oenanthe_lachenalii,NMAM,AnyAM,Others,48.61324184,21.20488491,30.18187325,0.946114878,0.79663445,0.347488486,0.494596103,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Omphalodes_verna,NMAM,AnyAM,Others,41.16514864,20.80279725,38.03205411,0.965776203,0.688599678,0.34798367,0.636190104,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Oryza_sativa,NMAM,AnyAM,Others,37.88228894,37.13070359,24.98700747,0.984644924,0.646065404,0.633247454,0.426142177,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Osyris_alba,NMAM,AnyAM,Others,3.405208423,49.85472531,46.74006626,0.843794172,0.04976693,0.728624007,0.68310344,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Oxyria_digyna,NMAM,AnyAM,Others,22.09715637,0,77.90284363,0.712988018,0.272884739,0,0.962046735,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Papaver_apulum,NMAM,AnyAM,Others,24.48335354,7.495054679,68.02159178,0.794360557,0.336859813,0.103122422,0.935890609,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,Non_R_spec
Papaver_rhaeticum,NMAM,AnyAM,Others,21.96766203,0,78.03233797,0.712201725,0.270986395,0,0.962583178,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Papaver_rhoeas,NMAM,AnyAM,Others,34.68610132,0,65.31389868,0.780700002,0.469029649,0,0.883182421,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Papaver_somniferum,NMAM,AnyAM,Others,59.34141596,4.002472907,36.65611113,0.826381889,0.849374704,0.057288812,0.524671901,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Parietaria_judaica,NMAM,AnyAM,Others,20.41780538,6.883326826,72.6988678,0.761427222,0.269276272,0.090779423,0.95877494,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Parietaria_officinalis,NMAM,AnyAM,Others,34.23661596,17.56623179,48.19715225,0.936132161,0.555122237,0.284823883,0.781482346,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Pedicularis_caucasica,NMAM,AnyAM,Others,13.54330202,63.34594352,23.11075446,0.839456009,0.196916965,0.92103764,0.336025854,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Pedicularis_comosa,NMAM,AnyAM,Others,27.30742451,48.86897777,23.82359771,0.948973832,0.448844188,0.803245163,0.391581541,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
